External ID,Subsidiary,Currency,Exchange Rate,Date,Posting Period,Account,Debit,Credit,Department,Location,Class,Name,Memo,Account ID,PE Detraccion,PE LN Detraccion,PE LN Vendor,PE LN Bill Detraccion,PE LN Detraccion Date,PE LN Detraccion Number,Proveedor,Numero de Documento
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,453.00,0,AR-01-03-00,ASBANC - Oficina Central,GHU-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,5438,1766,,,JDTS INVERSIONES E.I.R.L.,E001-00000092
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,1635.00,0,AR-06-00-00,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,4797,10147,,,GLOBAL MEDIA GROUP S.A.C.,E001-00000067
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,9346.00,0,AR-06-00-00,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,3452,12105,,,APOYO COMUNICACION S.A.,F001-00007157
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,354.00,0,CG-01-00-00,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,9011,12095,,,HUMANMEDIA S.A.C.,E001-00000009
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,221.00,0,IN-02-01-07,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,3452,16130,,,APOYO COMUNICACION S.A.,F001-00007170
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,3161.00,0,IN-02-01-07,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,3452,11534,,,APOYO COMUNICACION S.A.,F001-00007138
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,9912.00,0,CG-01-02-00,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,4924,13971,,,GRUPORPP SOCIEDAD ANONIMA CERRADA,F001-00049178
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,817.00,0,IN-02-01-07,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,3452,16259,,,APOYO COMUNICACION S.A.,F001-00007172
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221202 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones ME-L5,5183.00,0,AR-06-00-00,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,3036,T,T,3886,11322,,,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,F020-00088555
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,1471.00,0,AR-06-00-00,ASBANC - Oficina Central,IMG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,3452,16254,,,APOYO COMUNICACION S.A.,F001-00007179
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221202 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones ME-L5,1129.00,0,CS-05-01-00,ASBANC - Oficina Central,INF-00-00,,Pago de Detracciones Periodo Nov 2023,3036,T,T,6059,13047,,,RED DE ESTUDIOS PARA EL DESARROLLO - REDES,F001-00000393
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,261.00,0,CS-02-04-00,ASBANC - Oficina Central,LOG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,1876,8977,,,DAVILA TORRES GUILLERMO,E001-00000166
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,201.00,0,AR-01-01-00,ASBANC - Oficina Central,LOG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,5919,10039,,,PELESAD EQUIPAMIENTOS & SERVICIOS S.A.C. - E&S PELESAD S.A.C.,E001-00001855
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,781.00,0,AR-02-01-00,ASBANC - Oficina Central,LOG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,6067,9258,,,RENTAEQUIPOS LEASING PERU S.A.,F001-00116875
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,154.00,0,AR-01-03-00,ASBANC - Oficina Central,LOG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,6320,12107,,,SERVIGYMPERU E.I.R.L.,E001-00000060
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,135.00,0,AR-01-01-00,ASBANC - Oficina Central,LOG-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,6374,13819,,,SOLUCIONES MULTITECNICAS S.A.C.,E001-00004103
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,205.00,0,CG-05-01-00,ASBANC - Oficina Central,OXI-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,4140,11537,,,DEFINE SERVICIOS S.A.C.,F001-00008844
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,821.00,0,CG-05-01-00,ASBANC - Oficina Central,OXI-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,5911,12103,,,PAYET, REY, CAUVI, PÉREZ S. CIVIL DE R.L.,F003-00043507
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,414.00,0,CG-05-01-00,ASBANC - Oficina Central,OXI-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,5862,12551,,,ONTIER PERU S.A.C.,F001-00003347
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,2549.00,0,CG-01-01-00,ASBANC - Oficina Central,PGR-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,9011,4829,,,HUMANMEDIA S.A.C.,E001-00000008
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,326.00,0,CG-01-01-00,ASBANC - Oficina Central,PGR-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,10162,14365,,,VIRTTUA S.A.C.,E001-00000314
DET27112023,3,PEN,1,27/11/23,Nov 2023,4221103 ANTICIPOS A PROVEEDORES-422-L3 : PE-Anticipos a proveedores detracciones MN-L5,271.00,0,CS-01-01-00,ASBANC - Oficina Central,TEC-00-00,,Pago de Detracciones Periodo Nov 2023,224,T,T,6457,15298,,,TELEFONICA DEL PERU SAA,FFBH-00057475
DET27112023,3,PEN,1,27/11/23,Nov 2023,ACTIVO DISPONIBLE Y EXIGIBLE-1-L1 : EFECTIVO Y EQUIVALENTES DE EFECTIVO-10-L2 : CAJA-101-L3 : CAJA-10101-L5 : DINERO EN EFECTIVO M.N.-1010101-L7,0,45922.00,,,,,Pago de Detracciones Periodo Nov 2023,4645,,,,,,,,,
